kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,forward,3.1838674926757813,4.070974731445313,1.2786256779876195,616.5251149790514,482.17795527880907
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,backward_raw,0.7734620666503906,1.1967123413085938,1.547215297178258,2342.6350252015745,1514.097636879604
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,forward,3.283422546386719,4.429283447265625,1.3489836853742394,597.8317576457328,443.17197022281294
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,backward_raw,0.773721923828125,1.1967436981201172,1.5467361868189256,2341.848243145434,1514.0579648309422
aux_loss,sparse,-,262144,256,8,softmax,0,float32,forward,0.994230728149414,3.6353741455078126,3.6564693109761586,877.4776390424462,239.9794896154039
aux_loss,sparse,-,262144,256,8,softmax,0,float32,backward_raw,0.16319232940673828,0.5649766540527343,3.462029472259045,4934.707231201202,1425.3799023788222
aux_loss,sparse,-,262144,384,6,softmax,0,float32,forward,0.9476390075683594,5.608403930664062,5.9182915497064865,1380.9296974360784,233.3324889181177
aux_loss,sparse,-,262144,384,6,softmax,0,float32,backward_raw,0.23527936935424804,0.8247647857666016,3.505470063228518,5134.149905771115,1464.610968904579
aux_loss,sparse,-,262144,512,10,softmax,0,float32,forward,2.5046112060546877,6.547606201171875,2.6142205965315437,696.6472320262797,266.4837209799994
aux_loss,sparse,-,262144,512,10,softmax,0,float32,backward_raw,0.29780384063720705,1.085952606201172,3.6465366056984796,5408.300754462376,1483.1335426636797
aux_loss,sparse,-,262144,512,22,softmax,0,float32,forward,3.030586853027344,6.639774169921875,2.1909202711973776,575.7401284365226,262.7846097392993
aux_loss,sparse,-,262144,512,22,softmax,0,float32,backward_raw,0.29380895614624025,1.0871241760253907,3.7001056410420867,5481.836759252276,1481.5352022512493
aux_loss,sparse,-,262144,896,16,softmax,0,float32,forward,5.150476684570313,8.340303344726562,1.6193264925773305,592.8486815885353,366.1081840543185
aux_loss,sparse,-,262144,896,16,softmax,0,float32,backward_raw,0.6709366607666015,1.8672125244140625,2.782993736369414,4200.951375617997,1509.508023937702
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,forward,12.933350830078124,15.250233154296875,1.179140143545055,607.0922525150871,514.8601341736018
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,backward_raw,3.042727355957031,4.745765991210938,1.5597079317408145,2381.993673475341,1527.2049497220678
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,forward,13.1485009765625,16.545634765625,1.2583666225616112,597.1583454262883,474.55036928003926
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,3.0425543212890624,4.74609130859375,1.559903557147646,2382.1291410597682,1527.1002685676276
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.021653759479522704,0.0867686367034912,4.007093400365218,629.5206157106751,157.1015578656836
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.004611200094223023,0.056159682273864746,12.178973179720046,2728.7716305705435,224.05596845507367
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.020505919456481933,0.12719648361206054,6.202915401184494,997.1380236518298,160.7531231945254
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.0055478399991989134,0.05616288185119629,10.123378082155577,3402.1110923756605,336.06480611176056
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.05377120018005371,0.15319999694824218,2.849108750320796,507.01817903839776,177.9567659470036
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.006650239825248718,0.05798111915588379,8.718650857635094,3784.1979629747866,434.0348093720131
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.06154304027557373,0.15327679634094238,2.4905626315276064,442.9903995305315,177.86760064685456
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.00663424015045166,0.05646944046020508,8.511817356560513,3793.3242435136613,445.6538579966055
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.1010921573638916,0.17748512268066408,1.7556764768783018,471.9476687816861,268.81243497710767
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.012450560331344604,0.060044479370117185,4.8226326986227015,3537.205621913071,733.45946974632
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.23262720108032225,0.2638553619384766,1.1342412267917532,527.3819717997617,464.96455898670047
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.0650758409500122,0.1382598400115967,2.1245955179864757,1740.2188945508933,819.0824464320323
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.21724704742431641,0.2849135971069336,1.311472816247091,564.7183400397646,430.59858583707586
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.06510687828063964,0.1383011245727539,2.1242167989780505,1739.3893086358464,818.8379403988603
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.06847487926483155,0.27141408920288085,3.9637030706278025,796.2913200491663,200.89580522565313
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.011896959543228149,0.06455808162689208,5.426435333525119,4230.631180775024,779.6335754040441
