kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,sparse,-,65536,896,16,sigmoid,0,float32,forward,0.7612828826904297,2.657901611328125,3.491345558611413,1002.7328150374508,287.2052617548004
topk,sparse,-,65536,896,16,sigmoid,0,float32,backward_raw,0.13896767616271974,1.4338957214355468,10.318196008088764,5493.099899764923,532.3701832625302
topk,sparse,-,65536,2304,16,sigmoid,0,float32,forward,2.261737976074219,4.420018920898437,1.9542577290807246,867.8875682174008,444.10087538743
topk,sparse,-,65536,2304,16,sigmoid,0,float32,backward_raw,0.4492208099365234,3.5812802124023437,7.972204611154127,4369.642341986272,548.1096578821606
topk,sparse,-,65536,2304,36,sigmoid,0,float32,forward,2.299252471923828,4.840575561523438,2.1052823126784492,853.7271552251831,405.5167091291558
topk,sparse,-,65536,2304,36,sigmoid,0,float32,backward_raw,0.48008129119873044,3.581881103515625,7.460988730829128,4088.753942272331,548.0177078109531
topk,sparse,-,262144,256,8,sigmoid,0,float32,forward,0.543897590637207,4.162491455078125,7.6530794155596995,1604.0064288167114,209.58967517775383
topk,sparse,-,262144,256,8,sigmoid,0,float32,backward_raw,0.18236671447753905,1.6654940795898439,9.132664830647986,4783.851233485098,523.8176722998901
topk,sparse,-,262144,384,6,sigmoid,0,float32,forward,0.5800883102416993,6.403605346679687,11.039018083318322,2255.90280806512,204.3571983521017
topk,sparse,-,262144,384,6,sigmoid,0,float32,backward_raw,0.24209632873535156,2.4481443786621093,10.11227386821841,5405.380803731747,534.5366308481985
topk,sparse,-,262144,512,10,sigmoid,0,float32,forward,1.6975340270996093,7.286012573242187,4.292115773190715,1027.8618490971878,239.47672975584388
topk,sparse,-,262144,512,10,sigmoid,0,float32,backward_raw,0.332479362487793,3.228700866699219,9.710981284794064,5247.936145402293,540.4125485876255
topk,sparse,-,262144,512,22,sigmoid,0,float32,forward,1.726914825439453,7.466646118164062,4.32369101716641,1010.374361431513,233.6832945323821
topk,sparse,-,262144,512,22,sigmoid,0,float32,backward_raw,0.346295051574707,3.2278512573242186,9.321101305508742,5038.565974494106,540.5547916871506
topk,sparse,-,262144,896,16,sigmoid,0,float32,forward,2.9944024658203126,9.576434326171874,3.198111955718158,1019.7204106173853,318.8507546754723
topk,sparse,-,262144,896,16,sigmoid,0,float32,backward_raw,0.5080099105834961,5.569436645507812,10.963244081421172,6010.617604866858,548.2517364593508
topk,sparse,-,262144,2304,16,sigmoid,0,float32,forward,8.861127319335937,16.64218505859375,1.878111492911145,886.0878311574037,471.7972465968639
topk,sparse,-,262144,2304,16,sigmoid,0,float32,backward_raw,1.7374575805664063,14.2020458984375,8.174038927504448,4519.095703873447,552.8595770038909
topk,sparse,-,262144,2304,36,sigmoid,0,float32,forward,9.014232177734375,18.210233154296876,2.0201646457783844,871.0378136691667,431.1716945890563
topk,sparse,-,262144,2304,36,sigmoid,0,float32,backward_raw,1.8568386840820312,14.193809814453125,7.644072657539524,4228.551007316868,553.1803786749921
aux_loss,sparse,-,4096,256,8,softmax,0,float32,forward,0.011605759859085083,0.07605023860931397,6.552801327332412,1174.545067751782,179.24319830247757
aux_loss,sparse,-,4096,256,8,softmax,0,float32,backward_raw,0.0037775999307632447,0.022997119426727296,6.087759383795003,3330.9276341122986,547.1516569756174
aux_loss,sparse,-,4096,384,6,softmax,0,float32,forward,0.01212607979774475,0.10508576393127442,8.666095365034513,1686.2194823922275,194.57661280715809
aux_loss,sparse,-,4096,384,6,softmax,0,float32,backward_raw,0.004297600090503693,0.022992000579833985,5.349962792172979,4391.8390735578805,820.9102089426045
aux_loss,sparse,-,4096,512,10,softmax,0,float32,forward,0.03292191982269287,0.14174240112304687,4.305411163335156,828.1101511342544,192.3417113297873
aux_loss,sparse,-,4096,512,10,softmax,0,float32,backward_raw,0.0054022401571273805,0.02337984085083008,4.327804794087906,4658.405266711027,1076.3898762427423
aux_loss,sparse,-,4096,512,22,softmax,0,float32,forward,0.03277472019195557,0.1415878391265869,4.32003197273181,831.8294051124071,192.55167794195572
aux_loss,sparse,-,4096,512,22,softmax,0,float32,backward_raw,0.0054102402925491335,0.023030400276184082,4.256816524009304,4651.516871562587,1092.7219543823637
aux_loss,sparse,-,4096,896,16,softmax,0,float32,forward,0.058101439476013185,0.1619599914550781,2.7875383624865657,821.1536311367441,294.5802081820503
aux_loss,sparse,-,4096,896,16,softmax,0,float32,backward_raw,0.006935679912567138,0.028694720268249513,4.1372613254910995,6349.801685657546,1534.7838065084793
aux_loss,sparse,-,4096,2304,16,softmax,0,float32,forward,0.15959775924682618,0.2555228805541992,1.6010430331858223,768.7037247826506,480.1268353499854
aux_loss,sparse,-,4096,2304,16,softmax,0,float32,backward_raw,0.024918720722198487,0.07432991981506348,2.982894693660888,4544.6236691884515,1523.5615520878023
