kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,8192,256,32,pre-softmax,4,float32,backward,0.4846035198867321,0.48573247745633125,1.0023296520212297,16904540.854170315
topk,8192,256,36,pre-softmax,0,float32,backward,0.45676415987312796,0.4530473586916923,0.9918627565208531,17934857.240715716
topk,8192,256,36,pre-softmax,4,float32,backward,0.48778592005372046,0.47767071694135665,0.9792630277002464,16794252.689987045
topk,8192,512,8,pre-softmax,0,float32,backward,0.4742521616816521,0.46706975892186164,0.9848553083357126,17273511.144265458
topk,8192,512,8,pre-softmax,4,float32,backward,0.4756678393483162,0.43049919918179513,0.9050416352965888,17222101.900400423
topk,8192,512,32,pre-softmax,0,float32,backward,0.46750015899538994,0.46463327810168265,0.9938676365375619,17522988.69288894
topk,8192,512,32,pre-softmax,4,float32,backward,0.4463942401111126,0.40486751988530156,0.9069729927172121,18351491.269154634
topk,8192,512,36,pre-softmax,0,float32,backward,0.45160799972712995,0.46919071942567825,1.038933587777834,18139625.526894476
topk,8192,512,36,pre-softmax,4,float32,backward,0.4777606377005577,0.474126078337431,0.9923925098128223,17146661.640916586
topk,8192,2304,8,pre-softmax,0,float32,backward,0.6015094393491744,0.4061878389120102,0.675280905568997,13619071.396225536
topk,8192,2304,8,pre-softmax,4,float32,backward,0.6492249584197998,0.5110294383764267,0.7871376966471866,12618122.414669884
topk,8192,2304,32,pre-softmax,0,float32,backward,0.6096480002999306,0.4293228809535503,0.7042143675405068,13437262.151224565
topk,8192,2304,32,pre-softmax,4,float32,backward,0.6496511960029602,0.5231795209646225,0.8053237247672805,12609843.636711588
topk,8192,2304,36,pre-softmax,0,float32,backward,0.6020217567682267,0.4619315181672573,0.7673003724101238,13607481.636504794
topk,8192,2304,36,pre-softmax,4,float32,backward,0.65012256026268,0.5283436825871468,0.812683199877991,12600701.007345518
topk,32768,8,8,pre-softmax,0,float32,backward,0.47399776354432105,0.45831968128681183,0.9669237210313478,69131127.8664631
topk,32768,256,8,pre-softmax,0,float32,backward,0.48358335956931114,0.46195007890462875,0.9552646296929046,67760809.696148
topk,32768,256,8,pre-softmax,4,float32,backward,0.49775231957435606,0.508048959672451,1.0206862724555457,65831938.31828039
topk,32768,256,32,pre-softmax,0,float32,backward,0.49259359762072563,0.4217244797945023,0.8561306558417974,66521368.0370037
topk,32768,256,32,pre-softmax,4,float32,backward,0.5070793610811234,0.5013241600990296,0.9886502953505673,64621048.528058164
topk,32768,256,36,pre-softmax,0,float32,backward,0.49145087972283363,0.4055542425811291,0.8252182655769217,66676043.02281514
topk,32768,256,36,pre-softmax,4,float32,backward,0.5042976003885269,0.516998718380928,1.0251857593266671,64977505.2959889
topk,32768,512,8,pre-softmax,0,float32,backward,0.491789760440588,0.48595455914735797,0.9881347645628036,66630098.13511282
