kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,131072,512,36,pre-softmax,4,float32,backward,0.8223833614587783,0.9768543988466263,1.187833368994529,159380656.44652507
topk,131072,2304,8,pre-softmax,0,float32,backward,6.057055048942566,2.2925872015953064,0.3784986570322725,21639558.983846847
topk,131072,2304,8,pre-softmax,4,float32,backward,6.107673273086548,3.0630044770240783,0.5015010364947323,21460218.01420985
topk,131072,2304,32,pre-softmax,0,float32,backward,6.114627842903137,2.372424318790436,0.3879916128573482,21435809.89186889
topk,131072,2304,32,pre-softmax,4,float32,backward,6.1177670192718505,3.12867999792099,0.5114088176397035,21424810.651844744
topk,131072,2304,36,pre-softmax,0,float32,backward,6.108000001907349,2.400811204910278,0.39306011855936074,21459070.065335635
topk,131072,2304,36,pre-softmax,4,float32,backward,6.111934399604797,3.143459198474884,0.514314944001713,21445256.350996707
topk,128,8,8,softmax,0,float32,backward,0.5523904000222682,0.4914614401757717,0.889699459215728,231720.1747076705
topk,128,256,8,softmax,0,float32,backward,0.3754713600128889,0.46030656054615976,1.2259431998498067,340904.8295870186
topk,128,256,8,softmax,4,float32,backward,0.43357567973434924,0.49994048178195954,1.1530639405057772,295219.510647888
topk,128,256,32,softmax,0,float32,backward,0.41622975952923297,0.45473856061697004,1.0925181350110371,307522.46101953747
topk,128,256,32,softmax,4,float32,backward,0.5000742399692535,0.4859728001058102,0.9718013072132843,255961.99477875515
topk,128,256,36,softmax,0,float32,backward,0.4963120001554489,0.466441600471735,0.9398152781428653,257902.28719013315
topk,128,256,36,softmax,4,float32,backward,0.4660243218392134,0.49366207763552666,1.0593053935194583,274663.7761197414
topk,128,512,8,softmax,0,float32,backward,0.45813088059425355,0.47175712153315547,1.0297431182137886,279396.1407577849
topk,128,512,8,softmax,4,float32,backward,0.319038398116827,0.5022819185256958,1.5743619623546625,401205.6252649825
topk,128,512,32,softmax,0,float32,backward,0.46522592157125475,0.4377046412974596,0.9408431925270958,275135.14201378246
topk,128,512,32,softmax,4,float32,backward,0.4922825589776039,0.48364064052700995,0.9824452069385884,260013.2742176293
topk,128,512,36,softmax,0,float32,backward,0.45170592099428175,0.4041731185466051,0.8947704684874423,283370.2062577576
topk,128,512,36,softmax,4,float32,backward,0.4968774391710758,0.49457376047968865,0.9953636882865314,257608.79828542462
topk,128,2304,8,softmax,0,float32,backward,0.4365184001624584,0.42370688162744047,0.9706506792605996,293229.3345535089
topk,128,2304,8,softmax,4,float32,backward,0.4675942362844944,0.5017375998198986,1.0730192138523937,273741.6119948109
topk,128,2304,32,softmax,0,float32,backward,0.4946409574151039,0.47737599730491637,0.9650959754719649,258773.55702387195
topk,128,2304,32,softmax,4,float32,backward,0.4712201616168022,0.4960841599106789,1.0527651410511933,271635.23640588624
topk,128,2304,36,softmax,0,float32,backward,0.5117187210917473,0.45966655999422074,0.8982797405057338,250137.41871103164
topk,128,2304,36,softmax,4,float32,backward,0.5252284798026085,0.5047913588583469,0.961089084598112,243703.46415355278
topk,8192,8,8,softmax,0,float32,backward,0.48995296105742453,0.4593174389004707,0.9374725237075091,16719972.42821003
topk,8192,256,8,softmax,0,float32,backward,0.46981888070702554,0.45290591970086097,0.9640011040409605,17436506.569663495
topk,8192,256,8,softmax,4,float32,backward,0.5021974401175976,0.488614400178194,0.9729527893725964,16312309.354029587
topk,8192,256,32,softmax,0,float32,backward,0.4651904021203518,0.4814512027800083,1.034955150806077,17609993.591141645
topk,8192,256,32,softmax,4,float32,backward,0.45387807965278626,0.4991382400691509,1.099718762472487,18048899.84170821
topk,8192,256,36,softmax,0,float32,backward,0.5008118389546872,0.4522751994431019,0.9030840812132302,16357440.784743913
topk,8192,256,36,softmax,4,float32,backward,0.42548544049263,0.4934979228675365,1.1598467912231292,19253302.74642358
topk,8192,512,8,softmax,0,float32,backward,0.43111072219908236,0.48052831649780275,1.1146285437918193,19002078.997740682
topk,8192,512,8,softmax,4,float32,backward,0.4809683217853308,0.4473788787424564,0.9301628786731899,17032306.7631392
topk,8192,512,32,softmax,0,float32,backward,0.5059737595915794,0.4808147223293781,0.9502760038731858,16190562.938703695
topk,8192,512,32,softmax,4,float32,backward,0.5101382410526276,0.48491936177015305,0.9505646170919523,16058392.295971563
topk,8192,512,36,softmax,0,float32,backward,0.5026127982139588,0.4807955218851566,0.9565922785764108,16298828.89793173
topk,8192,512,36,softmax,4,float32,backward,0.5113155210018158,0.414822399020195,0.8112845825752313,16021418.602645762
topk,8192,2304,8,softmax,0,float32,backward,0.6788643205165863,0.4793247990310192,0.7060686274781297,12067212.478873897
topk,8192,2304,8,softmax,4,float32,backward,0.7106540787220001,0.4634492799639702,0.6521446845100939,11527408.686279584
topk,8192,2304,32,softmax,0,float32,backward,0.7244412791728974,0.4571270395815372,0.6310063392625062,11308024.86759575
topk,8192,2304,32,softmax,4,float32,backward,0.723761602640152,0.5148387178778648,0.7113374293411338,11318644.108940097
topk,8192,2304,36,softmax,0,float32,backward,0.7191056007146835,0.4509900796413422,0.6271541748432017,11391929.073919568
topk,8192,2304,36,softmax,4,float32,backward,0.7392585587501526,0.5140064001083374,0.6952998974774891,11081373.22596579
topk,32768,8,8,softmax,0,float32,backward,0.4915839998424053,0.4514425603300333,0.9183426646814364,66657987.262614205
topk,32768,256,8,softmax,0,float32,backward,0.4832262413203716,0.46284512206912043,0.9578228218824341,67810886.90561263
topk,32768,256,8,softmax,4,float32,backward,0.46468639954924584,0.5060598394274711,1.0890351857045057,70516374.1219574
topk,32768,256,32,softmax,0,float32,backward,0.5245001572370529,0.4640927992761135,0.8848287133427155,62474719.116604924
topk,32768,256,32,softmax,4,float32,backward,0.4612003198266029,0.5262179210782051,1.1409747531746006,71049386.9829053
topk,32768,256,36,softmax,0,float32,backward,0.5024796786904335,0.3801523223519325,0.7565526298350781,65212587.472990386
topk,32768,256,36,softmax,4,float32,backward,0.5113187190890313,0.5218262404203415,1.0205498467766456,64085273.58118178
topk,32768,512,8,softmax,0,float32,backward,0.5058441622555256,0.4840345597267151,0.956884740091567,64778843.851611644
topk,32768,512,8,softmax,4,float32,backward,0.48855680122971534,0.5247289565205574,1.0740387918043417,67071013.887273185
topk,32768,512,32,softmax,0,float32,backward,0.5316582408547401,0.4817788806557655,0.906181534741596,61633578.645032026
topk,32768,512,32,softmax,4,float32,backward,0.5378454387187958,0.5272451186180115,0.98029114065551,60924566.13196685
topk,32768,512,36,softmax,0,float32,backward,0.5290012800693512,0.4884054410457611,0.9232594692053145,61943139.33551194
topk,32768,512,36,softmax,4,float32,backward,0.5213734385371208,0.5146515202522278,0.9871072866624094,62849385.06253993
topk,32768,2304,8,softmax,0,float32,backward,1.9212720012664795,0.5272044801712036,0.27440387400830113,17055367.474464692
topk,32768,2304,8,softmax,4,float32,backward,1.9217612826824189,0.7079948818683625,0.3684093795875283,17051025.169089686
topk,32768,2304,32,softmax,0,float32,backward,1.9946643245220184,0.5444774401187896,0.2729669515943555,16427826.776243266
topk,32768,2304,32,softmax,4,float32,backward,2.0040390419960024,0.7266771215200424,0.36260626978418514,16350978.85486473
topk,32768,2304,36,softmax,0,float32,backward,1.9914223968982696,0.5526255983114242,0.2775029542562962,16454570.386994563
topk,32768,2304,36,softmax,4,float32,backward,2.001271674633026,0.7339820796251297,0.36675784149082125,16373589.061069723
topk,131072,8,8,softmax,0,float32,backward,0.49507584124803544,0.457718081176281,0.9245413390045869,264751355.40765014
topk,131072,256,8,softmax,0,float32,backward,0.49824479818344114,0.4878934398293495,0.9792243523829415,263067473.01302
topk,131072,256,8,softmax,4,float32,backward,0.5527667182683945,0.5524598386883736,0.9994448298533922,237119919.973833
topk,131072,256,32,softmax,0,float32,backward,0.5675084781646729,0.5036255997419358,0.8874327329358411,230960426.21933672
topk,131072,256,32,softmax,4,float32,backward,0.5586710381507873,0.5472105619311333,0.979486181604136,234613915.9707491
topk,131072,256,36,softmax,0,float32,backward,0.5554220801591874,0.4872489595413208,0.8772588936357595,235986297.05616665
topk,131072,256,36,softmax,4,float32,backward,0.5741196835041046,0.5462028783559799,0.9513745897410516,228300829.54134238
topk,131072,512,8,softmax,0,float32,backward,0.794176640510559,0.5181948775053025,0.6524932251497175,165041369.02810013
topk,131072,512,8,softmax,4,float32,backward,0.7823593628406524,0.6720793586969376,0.8590417532126139,167534263.95268458
topk,131072,512,32,softmax,0,float32,backward,0.7939142394065857,0.5311267217993736,0.6689976012980525,165095917.7882617
topk,131072,512,32,softmax,4,float32,backward,0.7959212809801102,0.6914166396856308,0.8686997774883081,164679602.28252202
topk,131072,512,36,softmax,0,float32,backward,0.7999126374721527,0.5425129622220993,0.6782152660277052,163857893.7997626
topk,131072,512,36,softmax,4,float32,backward,0.7955871987342834,0.7047353595495224,0.8858053028891124,164748754.38987106
topk,131072,2304,8,softmax,0,float32,backward,6.749397454261779,1.0362108808755874,0.1535264277882008,19419807.603304956
topk,131072,2304,8,softmax,4,float32,backward,6.747192311286926,1.8039251136779786,0.26735937415928,19426154.458460957
topk,131072,2304,32,softmax,0,float32,backward,6.759631695747376,1.1345206451416017,0.16783764207972338,19390405.557518777
topk,131072,2304,32,softmax,4,float32,backward,6.822377605438232,1.9440735971927643,0.28495543777042043,19212070.568407163
topk,131072,2304,36,softmax,0,float32,backward,6.818967680931092,1.2170153665542602,0.17847501608749136,19221677.845245756
topk,131072,2304,36,softmax,4,float32,backward,6.8117670154571535,1.9623347175121308,0.2880801285568388,19241996.930102497
topk,128,8,8,sigmoid,0,float32,backward,0.576931519061327,0.538952958136797,0.9341714576691502,221863.42013044667
topk,128,256,8,sigmoid,0,float32,backward,0.4754166366159916,0.5041039974987507,1.0603415166262486,269237.52797357296
topk,128,256,8,sigmoid,4,float32,backward,0.48138911962509157,0.5396300821006298,1.1209852073950002,265897.16049188457
topk,128,256,32,sigmoid,0,float32,backward,0.44754175812006,0.5171190400421619,1.1554654524627326,286006.83104449447
topk,128,256,32,sigmoid,4,float32,backward,0.48936928167939187,0.5310367988049984,1.0851453466441827,261561.1661621594
topk,128,256,36,sigmoid,0,float32,backward,0.46861120194196704,0.5277900828421116,1.1262856727600663,273147.54634451005
topk,128,256,36,sigmoid,4,float32,backward,0.4673343999683857,0.5268819187581539,1.1274195068751551,273893.8113878605
topk,128,512,8,sigmoid,0,float32,backward,0.28746911987662316,0.5305174382030964,1.8454762669144618,445265.21685158886
topk,128,512,8,sigmoid,4,float32,backward,0.47318239957094194,0.5283631999790669,1.1166163417281796,270508.79347174364
topk,128,512,32,sigmoid,0,float32,backward,0.5029561577737331,0.52434943780303,1.0425350792482415,254495.34322549016
topk,128,512,32,sigmoid,4,float32,backward,0.4864185583591461,0.5247785577178001,1.0788621213139056,263147.8544564319
topk,128,512,36,sigmoid,0,float32,backward,0.4730339175462723,0.5209296011924743,1.101252112944981,270593.7042822706
topk,128,512,36,sigmoid,4,float32,backward,0.49243616074323654,0.5172892804443836,1.0504697292409155,259932.17030773882
topk,128,2304,8,sigmoid,0,float32,backward,0.49654463976621627,0.4813411165773869,0.969381356737659,257781.45558124463
topk,128,2304,8,sigmoid,4,float32,backward,0.4786003206670284,0.49810624092817307,1.0407561788382405,267446.54040683794
topk,128,2304,32,sigmoid,0,float32,backward,0.5139622393250466,0.5699577583372593,1.108948702312738,249045.53332185282
topk,128,2304,32,sigmoid,4,float32,backward,0.4693881595134735,0.5182444801926613,1.1040851152483864,272695.41722712724
topk,128,2304,36,sigmoid,0,float32,backward,0.5248374390602112,0.540824960321188,1.0304618536543515,243885.0403454457
topk,128,2304,36,sigmoid,4,float32,backward,0.5078908821940422,0.503761599957943,0.9918697452920181,252022.638104964
topk,8192,8,8,sigmoid,0,float32,backward,0.3929340775310993,0.5354710403084755,1.3627503210537775,20848280.840064406
topk,8192,256,8,sigmoid,0,float32,backward,0.4598112002760172,0.5112611213326455,1.1118935794207356,17816007.950833898
topk,8192,256,8,sigmoid,4,float32,backward,0.39007424108684063,0.5210678383708001,1.335817091943779,21001130.392960884
