kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,131072,512,8,pre-softmax,0,float32,forward,1.4807318115234376,3.6581515502929687,2.4705024379325735,88518392.71633379
topk,131072,512,8,pre-softmax,4,float32,forward,6.453178100585937,7.274076538085938,1.1272083963443476,20311232.381467804
topk,131072,512,32,pre-softmax,0,float32,forward,1.59505859375,3.7570697021484376,2.3554430645181044,82173783.78047436
topk,131072,512,32,pre-softmax,4,float32,forward,6.556430053710938,7.6055126953125,1.1600082107194574,19991367.089444242
topk,131072,512,36,pre-softmax,0,float32,forward,1.6099650573730468,4.331566467285156,2.6904723474886474,81412947.06971341
topk,131072,512,36,pre-softmax,4,float32,forward,6.5779962158203125,8.223383178710938,1.250134981673205,19925824.780009333
topk,131072,2304,8,pre-softmax,0,float32,forward,6.1410791015625,8.384300537109375,1.3652813126891856,21343480.16566841
topk,131072,2304,8,pre-softmax,4,float32,forward,16.13716796875,22.745244140625,1.4094941680393793,8122366.9638826335
topk,131072,2304,32,pre-softmax,0,float32,forward,6.50396240234375,8.632418823242187,1.3272553390117126,20152638.021518584
topk,131072,2304,32,pre-softmax,4,float32,forward,17.024970703125,24.2075146484375,1.4218828960448147,7698809.136625487
topk,131072,2304,36,pre-softmax,0,float32,forward,6.418923950195312,9.22162353515625,1.4366307509961476,20419621.88943083
topk,131072,2304,36,pre-softmax,4,float32,forward,16.97957275390625,24.8864111328125,1.4656676874915617,7719393.290967589
topk,128,8,8,softmax,0,float32,forward,0.02948319911956787,0.09603039741516113,3.257122709978449,4341455.602592561
topk,128,256,8,softmax,0,float32,forward,0.029510719776153563,0.09629088401794433,3.262912079011816,4337406.914196369
topk,128,256,8,softmax,4,float32,forward,0.08838175773620606,0.2091507148742676,2.3664466540541307,1448262.6650404816
topk,128,256,32,softmax,0,float32,forward,0.02910207986831665,0.0962384033203125,3.3069252698013165,4398311.068459173
topk,128,256,32,softmax,4,float32,forward,0.08882240295410156,0.2084342384338379,2.3466403914060403,1441077.8783607467
topk,128,256,36,softmax,0,float32,forward,0.029103360176086425,0.09079968452453613,3.1199038178122187,4398117.579054487
topk,128,256,36,softmax,4,float32,forward,0.08931263923645019,0.2036579132080078,2.2802809876532137,1433167.8147045593
topk,128,512,8,softmax,0,float32,forward,0.029470078945159912,0.09652992248535157,3.275523036941351,4343388.432660523
topk,128,512,8,softmax,4,float32,forward,0.10054880142211914,0.20885887145996093,2.077189071435468,1273013.682804995
topk,128,512,32,softmax,0,float32,forward,0.029830079078674316,0.09633472442626953,3.2294491802115184,4290970.857382269
topk,128,512,32,softmax,4,float32,forward,0.10084927558898926,0.20872896194458007,2.0697120601565246,1269220.8174272208
topk,128,512,36,softmax,0,float32,forward,0.029281280040740966,0.09077119827270508,3.0999737083354675,4371393.594197563
topk,128,512,36,softmax,4,float32,forward,0.1006447982788086,0.2034316825866699,2.0212836238502727,1271799.458978609
topk,128,2304,8,softmax,0,float32,forward,0.05967904090881348,0.09605376243591308,1.6095057992416184,2144806.5862113545
topk,128,2304,8,softmax,4,float32,forward,0.1682044792175293,0.20794111251831054,1.2362400423914521,760978.5458475506
topk,128,2304,32,softmax,0,float32,forward,0.05971104145050049,0.09588512420654297,1.6058189888721037,2143657.1342690443
topk,128,2304,32,softmax,4,float32,forward,0.17535648345947266,0.2088083267211914,1.19076479296216,729941.6450124161
topk,128,2304,36,softmax,0,float32,forward,0.061650562286376956,0.09090175628662109,1.4744675947052608,2076217.8843628229
topk,128,2304,36,softmax,4,float32,forward,0.1764384078979492,0.203604793548584,1.1539709294268152,725465.6257952313
topk,8192,8,8,softmax,0,float32,forward,0.03710911989212036,0.09593184471130371,2.585128534176678,220754359.67802256
topk,8192,256,8,softmax,0,float32,forward,0.06938591957092285,0.14605695724487305,2.10499418539205,118064299.65414731
topk,8192,256,8,softmax,4,float32,forward,0.3979487991333008,0.3526492691040039,0.8861674413191962,20585562.81069698
topk,8192,256,32,softmax,0,float32,forward,0.06635104179382324,0.1537939167022705,2.3178824709363868,123464527.13516565
topk,8192,256,32,softmax,4,float32,forward,0.3922687911987305,0.36215553283691404,0.9232331017978932,20883639.442653965
topk,8192,256,36,softmax,0,float32,forward,0.0667251205444336,0.18625024795532227,2.7913062791890275,122772352.19897106
topk,8192,256,36,softmax,4,float32,forward,0.39501953125,0.39704193115234376,1.0051197466007418,20738215.080346104
topk,8192,512,8,softmax,0,float32,forward,0.11274271965026855,0.2808671951293945,2.4912224576509536,72661011.06494363
topk,8192,512,8,softmax,4,float32,forward,0.4708988952636719,0.5794764709472656,1.230575133591676,17396515.6478293
topk,8192,512,32,softmax,0,float32,forward,0.10938591957092285,0.290098876953125,2.6520678172388794,74890808.90972014
topk,8192,512,32,softmax,4,float32,forward,0.4699078369140625,0.5912108612060547,1.2581421605747263,17433205.740508147
topk,8192,512,36,softmax,0,float32,forward,0.11109855651855469,0.32186206817626956,2.897085959190793,73736331.56639479
topk,8192,512,36,softmax,4,float32,forward,0.4690313720703125,0.6301609420776367,1.3435368710969067,17465782.648696553
topk,8192,2304,8,softmax,0,float32,forward,0.3888838577270508,0.5211231994628907,1.340048420905801,21065415.386178844
topk,8192,2304,8,softmax,4,float32,forward,0.995907211303711,1.5473231506347656,1.5536820429377283,8225665.912465991
topk,8192,2304,32,softmax,0,float32,forward,0.41317214965820315,0.5357100677490234,1.2965783589048532,19827086.619407516
topk,8192,2304,32,softmax,4,float32,forward,1.0548627471923828,1.5981430053710937,1.5150245940760565,7765939.238828734
topk,8192,2304,36,softmax,0,float32,forward,0.3955715179443359,0.5679987335205078,1.4358939098351249,20709276.65007662
topk,8192,2304,36,softmax,4,float32,forward,1.0557366180419923,1.6318223571777344,1.5456718364133015,7759511.093963173
topk,32768,8,8,softmax,0,float32,forward,0.12467935562133789,0.10331968307495117,0.8286831653890006,262818169.3488959
topk,32768,256,8,softmax,0,float32,forward,0.23398527145385742,0.4448470306396484,1.901175351233052,140043002.69156876
topk,32768,256,8,softmax,4,float32,forward,1.4961062622070314,1.0546396636962891,0.704922965926566,21902187.58369555
topk,32768,256,32,softmax,0,float32,forward,0.23941791534423829,0.4771267318725586,1.9928614414110966,136865279.91393515
topk,32768,256,32,softmax,4,float32,forward,1.484787139892578,1.091649627685547,0.7352229813658853,22069156.661991775
topk,32768,256,36,softmax,0,float32,forward,0.24145856857299805,0.6092620849609375,2.52325725511267,135708582.1955146
topk,32768,256,36,softmax,4,float32,forward,1.4893641662597656,1.2304694366455078,0.8261709691428798,22001335.027611244
topk,32768,512,8,softmax,0,float32,forward,0.38367488861083987,0.8500710296630859,2.215602466820053,85405641.52801897
topk,32768,512,8,softmax,4,float32,forward,1.7419952392578124,1.819424591064453,1.044448658676949,18810613.97961168
topk,32768,512,32,softmax,0,float32,forward,0.4031683349609375,0.8665200042724609,2.1492759453849892,81276224.24309401
topk,32768,512,32,softmax,4,float32,forward,1.7277296447753907,1.8740316772460937,1.084678776516405,18965930.288392965
topk,32768,512,36,softmax,0,float32,forward,0.4081919860839844,1.0008287811279297,2.451857986555405,80275951.30997519
topk,32768,512,36,softmax,4,float32,forward,1.7352099609375,2.0148681640625,1.1611667806320718,18884170.064524118
topk,32768,2304,8,softmax,0,float32,forward,1.5906562805175781,1.8449241638183593,1.1598509284595702,20600302.152855884
topk,32768,2304,8,softmax,4,float32,forward,4.061078186035156,5.830560913085938,1.4357174735358476,8068793.187158877
topk,32768,2304,32,softmax,0,float32,forward,1.7080227661132812,1.8905970764160156,1.1068921995215522,19184755.993953027
topk,32768,2304,32,softmax,4,float32,forward,4.318162841796875,5.991334228515625,1.3874729712653704,7588412.294883389
topk,32768,2304,36,softmax,0,float32,forward,1.736881866455078,2.03512451171875,1.1717115314655084,18865992.34689373
topk,32768,2304,36,softmax,4,float32,forward,4.231891784667969,6.125296020507813,1.4474131977333629,7743109.150077417
topk,131072,8,8,softmax,0,float32,forward,0.46586334228515625,0.2929267120361328,0.6287824893009751,281352894.94353575
topk,131072,256,8,softmax,0,float32,forward,0.8833900451660156,1.7266758728027343,1.9546019136747685,148373870.31610438
topk,131072,256,8,softmax,4,float32,forward,5.5796142578125,4.034717102050781,0.7231175697139681,23491229.669949815
topk,131072,256,32,softmax,0,float32,forward,0.9055609893798828,1.8831939697265625,2.079588224108628,144741217.3637874
topk,131072,256,32,softmax,4,float32,forward,5.53353515625,4.196776428222656,0.7584259085229619,23686846.88882065
topk,131072,256,36,softmax,0,float32,forward,0.914648666381836,2.451987457275391,2.680797061646582,143303111.69478238
topk,131072,256,36,softmax,4,float32,forward,5.558275146484375,4.791093139648438,0.861974805741457,23581416.274957784
topk,131072,512,8,softmax,0,float32,forward,1.4621017456054688,3.578971252441406,2.4478264000425796,89646291.9861449
topk,131072,512,8,softmax,4,float32,forward,6.568363037109375,7.348909912109375,1.1188343078161382,19955048.047661286
topk,131072,512,32,softmax,0,float32,forward,1.5525517272949219,3.6812957763671874,2.37112600607599,84423596.13252462
topk,131072,512,32,softmax,4,float32,forward,6.51386962890625,7.561688232421875,1.1608596215782054,20121987.001144268
topk,131072,512,36,softmax,0,float32,forward,1.568850555419922,4.26126220703125,2.7161683388579174,83546517.25569679
topk,131072,512,36,softmax,4,float32,forward,6.5519476318359375,8.175021362304687,1.2477238558168915,20005043.899179026
topk,131072,2304,8,softmax,0,float32,forward,6.420341186523437,7.284871826171875,1.134654937258338,20415114.42960782
topk,131072,2304,8,softmax,4,float32,forward,17.091435546875,23.03894775390625,1.3479820165321743,7668870.156665407
topk,131072,2304,32,softmax,0,float32,forward,6.910631103515625,7.538539428710937,1.0908612130773234,18966719.252793007
topk,131072,2304,32,softmax,4,float32,forward,18.025589599609376,23.7339013671875,1.31667822769591,7271440.375123176
topk,131072,2304,36,softmax,0,float32,forward,7.080045776367188,8.133814697265626,1.1488364558907038,18512874.653651435
topk,131072,2304,36,softmax,4,float32,forward,17.552869873046873,24.28900146484375,1.3837624069748544,7467268.939381032
topk,128,8,8,sigmoid,0,float32,forward,0.02998591899871826,0.14305855751037597,4.770857865536519,4268670.238369927
topk,128,256,8,sigmoid,0,float32,forward,0.02992799997329712,0.1428553581237793,4.773301197916339,4276931.305607003
topk,128,256,8,sigmoid,4,float32,forward,0.08884096145629883,0.2563167953491211,2.885119556874722,1440776.8432691225
topk,128,256,32,sigmoid,0,float32,forward,0.029911038875579835,0.14352383613586425,4.798356778341153,4279356.54566992
topk,128,256,32,sigmoid,4,float32,forward,0.08896832466125489,0.25667295455932615,2.884992558155987,1438714.2894660255
topk,128,256,36,sigmoid,0,float32,forward,0.02979167938232422,0.1372598361968994,4.607321206549282,4296501.662673774
topk,128,256,36,sigmoid,4,float32,forward,0.09031423568725586,0.2513715171813965,2.783298948040229,1417273.7999272237
topk,128,512,8,sigmoid,0,float32,forward,0.03016607999801636,0.1433625602722168,4.752442487775805,4243176.442163414
topk,128,512,8,sigmoid,4,float32,forward,0.10071999549865723,0.25713760375976563,2.552994591458195,1270849.9376542014
topk,128,512,32,sigmoid,0,float32,forward,0.030183680057525634,0.1432473564147949,4.745854585716076,4240702.252212153
