kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,32768,512,32,sigmoid,4,float32,backward,0.23809759959578514,0.2828723195195198,1.1880519585235132,137624235.0012338
topk,32768,512,36,sigmoid,0,float32,backward,0.23684703901410104,0.27394719868898393,1.1566418555592501,138350895.73591465
topk,32768,512,36,sigmoid,4,float32,backward,0.23686079919338227,0.28453951835632324,1.2012942594355356,138342858.38597944
topk,32768,2304,8,sigmoid,0,float32,backward,1.6715532791614534,0.5151203227043152,0.30816865314800435,19603323.69210409
topk,32768,2304,8,sigmoid,4,float32,backward,1.6707638418674469,0.5255942380428315,0.3145832013310535,19612586.278725386
topk,32768,2304,32,sigmoid,0,float32,backward,1.7251776075363159,0.5243548804521561,0.3039425495447825,18993986.39123028
topk,32768,2304,32,sigmoid,4,float32,backward,1.712805118560791,0.5351401591300964,0.31243493689448776,19131189.908828493
topk,32768,2304,36,sigmoid,0,float32,backward,1.7328031945228577,0.5371971195936203,0.31001623340239864,18910399.117207855
topk,32768,2304,36,sigmoid,4,float32,backward,1.7176380825042725,0.5405695986747742,0.31471682200166257,19077359.97109769
topk,131072,8,8,sigmoid,0,float32,backward,0.17942624047398567,0.2558876818418503,1.4261441423834016,730506305.285952
topk,131072,256,8,sigmoid,0,float32,backward,0.3520620810985565,0.3535708811879158,1.0042856080514302,372297975.3769836
topk,131072,256,8,sigmoid,4,float32,backward,0.3507926395535469,0.3622620806097984,1.0326957859516341,373645240.0107798
topk,131072,256,32,sigmoid,0,float32,backward,0.35623296022415163,0.3979622393846512,1.11714042163376,367939002.38070583
topk,131072,256,32,sigmoid,4,float32,backward,0.35172672003507616,0.39491008192300797,1.1227753236479314,372652950.5262744
topk,131072,256,36,sigmoid,0,float32,backward,0.3552268803119659,0.40727328091859816,1.1465159409133798,368981085.79196054
topk,131072,256,36,sigmoid,4,float32,backward,0.35246175915002825,0.4046976009011269,1.1482028628497654,371875803.82077175
topk,131072,512,8,sigmoid,0,float32,backward,0.6037158387899398,0.5017743998765946,0.8311433420105856,217108764.71737874
topk,131072,512,8,sigmoid,4,float32,backward,0.6042051160335541,0.5081871995329856,0.8410839068512023,216932952.93567327
topk,131072,512,32,sigmoid,0,float32,backward,0.6167286378145218,0.5538883233070373,0.8981070268924606,212527831.46972865
topk,131072,512,32,sigmoid,4,float32,backward,0.6082291209697723,0.5479433590173721,0.9008831378276012,215497738.40327844
topk,131072,512,36,sigmoid,0,float32,backward,0.617680321931839,0.5647398430109024,0.9142914594472406,212200381.56641132
topk,131072,512,36,sigmoid,4,float32,backward,0.6083695995807648,0.5586505627632141,0.9182749485644702,215447977.82519603
topk,131072,2304,8,sigmoid,0,float32,backward,6.453637108802796,1.5163881623744964,0.2349664440081601,20309787.7662221
topk,131072,2304,8,sigmoid,4,float32,backward,6.452510056495666,1.5183894431591034,0.235317640711084,20313335.2528527
topk,131072,2304,32,sigmoid,0,float32,backward,6.667693438529969,1.6635423982143402,0.24949293388346042,19657772.392861772
topk,131072,2304,32,sigmoid,4,float32,backward,6.6160032081604,1.6410630416870118,0.248044474897302,19811356.777809814
topk,131072,2304,36,sigmoid,0,float32,backward,6.697412495613098,1.6887619256973267,0.2521513982905324,19570543.114352603
topk,131072,2304,36,sigmoid,4,float32,backward,6.63415424823761,1.6617241549491881,0.25048018070888717,19757152.923421975
topk,128,8,8,sqrtsoftplus,0,float32,backward,0.17056480005383493,0.2767616003751755,1.6226185021049007,750447.9233675394
topk,128,256,8,sqrtsoftplus,0,float32,backward,0.16951999932527542,0.27362464129924774,1.614114218902373,755073.1507165314
topk,128,256,8,sqrtsoftplus,4,float32,backward,0.16946880042552948,0.28298304170370103,1.6698238318389094,755301.2688978565
topk,128,256,32,sqrtsoftplus,0,float32,backward,0.17024159967899322,0.272243520617485,1.5991597889753513,751872.6341937353
topk,128,256,32,sqrtsoftplus,4,float32,backward,0.1711001594364643,0.2831747204065323,1.6550231241116133,748099.8289047828
topk,128,256,36,sqrtsoftplus,0,float32,backward,0.1696995195746422,0.2694735994935036,1.5879455650136702,754274.3805099537
topk,128,256,36,sqrtsoftplus,4,float32,backward,0.16952863991260528,0.27868832051754,1.6439011170101305,755034.6659183135
