kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
topk,sparse,-,16384,512,22,softmax,0,float32,backward_raw,0.0233110404014587,0.151504316329956,6.499251587264005,4678.122560037082,719.7940404714252,trace-back-3012,512/22
topk,sparse,-,16384,896,16,softmax,0,float32,forward,0.1849263954162597,0.5152214431762695,2.7860892546817486,1031.9826521813025,370.4054528932113,trace-back-3012,896/16
topk,sparse,-,16384,896,16,softmax,0,float32,backward_raw,0.0373257589340209,0.2775065612792968,7.434719861150909,5112.84532318125,687.698449796032,trace-back-3012,896/16
topk,sparse,-,16384,2304,16,softmax,0,float32,forward,0.4877065658569336,0.9486495971679688,1.945123694410648,1006.2066052724708,517.2969761068799,trace-back-3012,2304/16
topk,sparse,-,16384,2304,16,softmax,0,float32,backward_raw,0.1036201572418212,0.7325849914550782,7.06990812362332,4735.889049606065,669.8657134993894,trace-back-3012,2304/16
topk,sparse,-,16384,2304,36,softmax,0,float32,forward,0.4973606491088867,1.0284867095947263,2.067889189539724,986.6755017294586,477.14138007031,trace-back-3012,2304/36
topk,sparse,-,16384,2304,36,softmax,0,float32,backward_raw,0.1035420799255371,0.7328201293945312,7.077510225036459,4739.46021127752,669.6507755667856,trace-back-3012,2304/36
topk,sparse,-,65536,256,8,softmax,0,float32,forward,0.1216073608398437,0.956561279296875,7.865981735732766,1793.5082752699611,228.00819217804664,trace-back-3012,256/8
topk,sparse,-,65536,256,8,softmax,0,float32,backward_raw,0.0433654403686523,0.3279091262817383,7.561531106202592,5029.438330289875,665.1349124470723,trace-back-3012,256/8
topk,sparse,-,65536,384,6,softmax,0,float32,forward,0.1208518409729003,1.6780093383789063,13.884847139028526,2707.080913011171,194.9665621742362,trace-back-3012,384/6
topk,sparse,-,65536,384,6,softmax,0,float32,backward_raw,0.0601427221298217,0.5026950454711914,8.35836868816967,5439.655878791356,650.8035337673698,trace-back-3012,384/6
topk,sparse,-,65536,512,10,softmax,0,float32,forward,0.4293657684326172,1.936172790527344,4.509378559905383,1015.9347765248234,225.2937434789551,trace-back-3012,512/10
topk,sparse,-,65536,512,10,softmax,0,float32,backward_raw,0.0797635221481323,0.6581657409667969,8.25146286474773,5468.760709812936,662.7625670081873,trace-back-3012,512/10
topk,sparse,-,65536,512,22,softmax,0,float32,forward,0.4125519943237304,1.9612786865234373,4.754015768941884,1057.3397341468356,222.4098079468868,trace-back-3012,512/22
topk,sparse,-,65536,512,22,softmax,0,float32,backward_raw,0.0793183994293212,0.6592176055908203,8.311030105672181,5499.450557984269,661.7050459522409,trace-back-3012,512/22
topk,sparse,-,65536,896,16,softmax,0,float32,forward,0.7174262237548829,2.412299194335937,3.36243520861335,1064.030422535561,316.4463719062594,trace-back-3012,896/16
topk,sparse,-,65536,896,16,softmax,0,float32,backward_raw,0.1284438419342041,1.1231641387939453,8.74439850039125,5943.167975238829,679.6542923990613,trace-back-3012,896/16
topk,sparse,-,65536,2304,16,softmax,0,float32,forward,1.8477066040039063,3.827778930664063,2.0716378468147587,1062.3625351267349,512.8128629046663,trace-back-3012,2304/16
topk,sparse,-,65536,2304,16,softmax,0,float32,backward_raw,0.3754291152954102,2.814425354003906,7.496555912530511,5228.508370895649,697.4547287983519,trace-back-3012,2304/16
topk,sparse,-,65536,2304,36,softmax,0,float32,forward,1.9042274475097656,4.215997009277344,2.214019661774528,1030.8297333740293,465.5919507723898,trace-back-3012,2304/36
topk,sparse,-,65536,2304,36,softmax,0,float32,backward_raw,0.3750336074829101,2.814586486816406,7.504891376820579,5234.022319158287,697.4148000761155,trace-back-3012,2304/36
topk,sparse,-,262144,256,8,softmax,0,float32,forward,0.469920310974121,3.721235961914063,7.918865975807959,1856.517395878308,234.44233070113157,trace-back-3012,256/8
topk,sparse,-,262144,256,8,softmax,0,float32,backward_raw,0.1552073574066162,1.2939276123046874,8.336767237875346,5620.965697614605,674.2380514208921,trace-back-3012,256/8
topk,sparse,-,262144,384,6,softmax,0,float32,forward,0.4632636642456054,6.534293212890625,14.104911991168771,2824.790608456216,200.26999177484024,trace-back-3012,384/6
topk,sparse,-,262144,384,6,softmax,0,float32,backward_raw,0.2214819145202636,1.908903350830078,8.618777542016552,5908.48625647162,685.5364612519284,trace-back-3012,384/6
topk,sparse,-,262144,512,10,softmax,0,float32,forward,1.683839111328125,6.722647705078125,3.992452521058053,1036.221603513989,259.54512872688497,trace-back-3012,512/10
topk,sparse,-,262144,512,10,softmax,0,float32,backward_raw,0.2986278343200683,2.523602294921875,8.450660001830526,5842.825964206324,691.4046906325293,trace-back-3012,512/10
topk,sparse,-,262144,512,22,softmax,0,float32,forward,1.6246611022949218,6.861766967773438,4.223506648913315,1073.965802181964,254.28296708335708,trace-back-3012,512/22
topk,sparse,-,262144,512,22,softmax,0,float32,backward_raw,0.2986758422851562,2.524838714599609,8.453441347255188,5841.88681163624,691.0661080688858,trace-back-3012,512/22
topk,sparse,-,262144,896,16,softmax,0,float32,forward,2.837196044921875,8.604161987304687,3.032628641473244,1076.222179805019,354.8809653404161,trace-back-3012,896/16
topk,sparse,-,262144,896,16,softmax,0,float32,backward_raw,0.4768227386474609,4.366385803222657,9.157251635289452,6403.749369548358,699.3090967239694,trace-back-3012,896/16
topk,sparse,-,262144,2304,16,softmax,0,float32,forward,7.343746948242187,14.261533203125,1.9419968176516031,1069.1731541593226,550.5535047437621,trace-back-3012,2304/16
